model,label,bin,n,mean_predicted,observed_rate
BR-CatBoost,FIBR_PREDS,10,170,0.558974884907171,0.2647058823529412
BR-CatBoost,PREDS_TAH,1,170,0.3162863237159462,0.01764705882352941
BR-CatBoost,PREDS_TAH,2,170,0.3532044296459894,0.01764705882352941
BR-CatBoost,PREDS_TAH,3,170,0.3699364235110936,0.011764705882352941
BR-CatBoost,PREDS_TAH,4,170,0.3837880400277276,0.0058823529411764705
BR-CatBoost,PREDS_TAH,5,170,0.39565242560557623,0.0058823529411764705
BR-CatBoost,PREDS_TAH,6,170,0.40691600806320943,0.0058823529411764705
BR-CatBoost,PREDS_TAH,7,170,0.41860548162228733,0.023529411764705882
BR-CatBoost,PREDS_TAH,8,170,0.4289992334804364,0.0
BR-CatBoost,PREDS_TAH,9,170,0.44198066750670145,0.01764705882352941
BR-CatBoost,PREDS_TAH,10,170,0.4672073919474005,0.011764705882352941
BR-CatBoost,JELUD_TAH,1,170,0.19329720811203246,0.0058823529411764705
BR-CatBoost,JELUD_TAH,2,170,0.24171369519415284,0.01764705882352941
BR-CatBoost,JELUD_TAH,3,170,0.26852848667045576,0.01764705882352941
BR-CatBoost,JELUD_TAH,4,170,0.29204502159964996,0.011764705882352941
BR-CatBoost,JELUD_TAH,5,170,0.31416688696106243,0.01764705882352941
BR-CatBoost,JELUD_TAH,6,170,0.3376489999927577,0.011764705882352941
BR-CatBoost,JELUD_TAH,7,170,0.36100557717482384,0.03529411764705882
BR-CatBoost,JELUD_TAH,8,170,0.38545920034194703,0.041176470588235294
BR-CatBoost,JELUD_TAH,9,170,0.41734164899101595,0.01764705882352941
BR-CatBoost,JELUD_TAH,10,170,0.4786549082643919,0.07058823529411765
BR-CatBoost,FIBR_JELUD,1,170,0.24219456518168908,0.011764705882352941
BR-CatBoost,FIBR_JELUD,2,170,0.2950703743010728,0.03529411764705882
BR-CatBoost,FIBR_JELUD,3,170,0.3243647424075584,0.011764705882352941
BR-CatBoost,FIBR_JELUD,4,170,0.35024055442533536,0.06470588235294118
BR-CatBoost,FIBR_JELUD,5,170,0.3715187241234328,0.023529411764705882
BR-CatBoost,FIBR_JELUD,6,170,0.39155458559754697,0.01764705882352941
BR-CatBoost,FIBR_JELUD,7,170,0.4156406254007606,0.023529411764705882
BR-CatBoost,FIBR_JELUD,8,170,0.4404517247449328,0.052941176470588235
BR-CatBoost,FIBR_JELUD,9,170,0.47300142061531214,0.07647058823529412
BR-CatBoost,FIBR_JELUD,10,170,0.5251724673940975,0.1
BR-CatBoost,A_V_BLOK,1,170,0.25783780865159645,0.01764705882352941
BR-CatBoost,A_V_BLOK,2,170,0.2980344313116743,0.029411764705882353
BR-CatBoost,A_V_BLOK,3,170,0.3211238689959587,0.01764705882352941
BR-CatBoost,A_V_BLOK,4,170,0.3387565838029739,0.011764705882352941
BR-CatBoost,A_V_BLOK,5,170,0.3569539326952853,0.0058823529411764705
BR-CatBoost,A_V_BLOK,6,170,0.3751355080078153,0.0058823529411764705
BR-CatBoost,A_V_BLOK,7,170,0.39645736282173566,0.01764705882352941
BR-CatBoost,A_V_BLOK,8,170,0.4296462903496659,0.029411764705882353
BR-CatBoost,A_V_BLOK,9,170,0.4910116074389615,0.052941176470588235
BR-CatBoost,A_V_BLOK,10,170,0.5649557271544895,0.14705882352941177
BR-CatBoost,OTEK_LANC,1,170,0.3169819303075779,0.03529411764705882
BR-CatBoost,OTEK_LANC,2,170,0.3642448569419851,0.03529411764705882
BR-CatBoost,OTEK_LANC,3,170,0.3947426040207221,0.041176470588235294
BR-CatBoost,OTEK_LANC,4,170,0.4217494400821378,0.07058823529411765
BR-CatBoost,OTEK_LANC,5,170,0.4454149063682168,0.1
BR-CatBoost,OTEK_LANC,6,170,0.4621065979365819,0.12352941176470589
BR-CatBoost,OTEK_LANC,7,170,0.478276601978183,0.1411764705882353
BR-CatBoost,OTEK_LANC,8,170,0.494672538239852,0.08235294117647059
BR-CatBoost,OTEK_LANC,9,170,0.5147213448606655,0.12941176470588237
BR-CatBoost,OTEK_LANC,10,170,0.5438532638156844,0.17647058823529413
BR-CatBoost,RAZRIV,1,170,0.13313333396682167,0.0058823529411764705
BR-CatBoost,RAZRIV,2,170,0.18064301800172752,0.0058823529411764705
BR-CatBoost,RAZRIV,3,170,0.20739028280084226,0.0058823529411764705
BR-CatBoost,RAZRIV,4,170,0.2387339419194508,0.011764705882352941
BR-CatBoost,RAZRIV,5,170,0.2701889459842355,0.0
BR-CatBoost,RAZRIV,6,170,0.30379444138932876,0.01764705882352941
BR-CatBoost,RAZRIV,7,170,0.3416367399369936,0.03529411764705882
BR-CatBoost,RAZRIV,8,170,0.3844302189603692,0.029411764705882353
BR-CatBoost,RAZRIV,9,170,0.44321352030634154,0.06470588235294118
BR-CatBoost,RAZRIV,10,170,0.5403765306440004,0.1411764705882353
BR-CatBoost,DRESSLER,1,170,0.3308558126484857,0.029411764705882353
BR-CatBoost,DRESSLER,2,170,0.3770377763272351,0.01764705882352941
BR-CatBoost,DRESSLER,3,170,0.3988694337683569,0.06470588235294118
BR-CatBoost,DRESSLER,4,170,0.41477420838076734,0.041176470588235294
BR-CatBoost,DRESSLER,5,170,0.42891076225291963,0.041176470588235294
BR-CatBoost,DRESSLER,6,170,0.44252128412481984,0.01764705882352941
BR-CatBoost,DRESSLER,7,170,0.45641475822279093,0.029411764705882353
BR-CatBoost,DRESSLER,8,170,0.4706567510236509,0.052941176470588235
BR-CatBoost,DRESSLER,9,170,0.4849336004776686,0.07058823529411765
BR-CatBoost,DRESSLER,10,170,0.5136224826154432,0.07647058823529412
BR-CatBoost,ZSN,1,170,0.3551263883132552,0.07647058823529412
BR-CatBoost,ZSN,2,170,0.3864324871868919,0.08235294117647059
BR-CatBoost,ZSN,3,170,0.4082471893048312,0.11764705882352941
BR-CatBoost,ZSN,4,170,0.4267755478455693,0.18823529411764706
BR-CatBoost,ZSN,5,170,0.44283907746925943,0.18823529411764706
BR-CatBoost,ZSN,6,170,0.45568050396843407,0.21764705882352942
BR-CatBoost,ZSN,7,170,0.4686669248435624,0.23529411764705882
BR-CatBoost,ZSN,8,170,0.48532887574055356,0.2823529411764706
BR-CatBoost,ZSN,9,170,0.5178045544367968,0.27647058823529413
BR-CatBoost,ZSN,10,170,0.7074491505372476,0.6529411764705882
BR-CatBoost,REC_IM,1,170,0.3651278164575467,0.08823529411764706
BR-CatBoost,REC_IM,2,170,0.40615654489605135,0.03529411764705882
BR-CatBoost,REC_IM,3,170,0.4244072440022388,0.08235294117647059
BR-CatBoost,REC_IM,4,170,0.4388463350133158,0.058823529411764705
BR-CatBoost,REC_IM,5,170,0.4527949941075821,0.041176470588235294
BR-CatBoost,REC_IM,6,170,0.4663384869426254,0.06470588235294118
BR-CatBoost,REC_IM,7,170,0.47978602134833115,0.10588235294117647
BR-CatBoost,REC_IM,8,170,0.4948109071179705,0.12941176470588237
BR-CatBoost,REC_IM,9,170,0.512278796615947,0.1411764705882353
BR-CatBoost,REC_IM,10,170,0.5376593961700578,0.18823529411764706
BR-CatBoost,P_IM_STEN,1,170,0.26192726125672283,0.03529411764705882
BR-CatBoost,P_IM_STEN,2,170,0.32263288207062407,0.041176470588235294
BR-CatBoost,P_IM_STEN,3,170,0.3554348408306574,0.03529411764705882
BR-CatBoost,P_IM_STEN,4,170,0.38579192583312966,0.058823529411764705
BR-CatBoost,P_IM_STEN,5,170,0.41291066641292573,0.08823529411764706
BR-CatBoost,P_IM_STEN,6,170,0.437766583592325,0.07058823529411765
BR-CatBoost,P_IM_STEN,7,170,0.4667581855426529,0.08235294117647059
BR-CatBoost,P_IM_STEN,8,170,0.49358616815312134,0.1
BR-CatBoost,P_IM_STEN,9,170,0.5212300497639759,0.16470588235294117
BR-CatBoost,P_IM_STEN,10,170,0.5572583667122701,0.19411764705882353
BR-CatBoost,LET_IS,1,170,0.0784441367868053,0.011764705882352941
BR-CatBoost,LET_IS,2,170,0.13159531004122055,0.01764705882352941
BR-CatBoost,LET_IS,3,170,0.17664215802316446,0.029411764705882353
BR-CatBoost,LET_IS,4,170,0.22066536353547722,0.058823529411764705
BR-CatBoost,LET_IS,5,170,0.26613671415083723,0.06470588235294118
BR-CatBoost,LET_IS,6,170,0.3227902579990477,0.07647058823529412
BR-CatBoost,LET_IS,7,170,0.38912865654174145,0.1588235294117647
BR-CatBoost,LET_IS,8,170,0.4673776067382506,0.20588235294117646
BR-CatBoost,LET_IS,9,170,0.5689011909019956,0.2647058823529412
BR-CatBoost,LET_IS,10,170,0.7588489374320174,0.7058823529411765
ECC-LightGBM,FIBR_PREDS,1,170,0.008490319989235114,0.0058823529411764705
ECC-LightGBM,FIBR_PREDS,2,170,0.0184657197161168,0.07058823529411765
ECC-LightGBM,FIBR_PREDS,3,170,0.027878951389301174,0.058823529411764705
ECC-LightGBM,FIBR_PREDS,4,170,0.03793113546785077,0.06470588235294118
ECC-LightGBM,FIBR_PREDS,5,170,0.048512972164782064,0.07647058823529412
ECC-LightGBM,FIBR_PREDS,6,170,0.06043485372240587,0.10588235294117647
ECC-LightGBM,FIBR_PREDS,7,170,0.07644145391351083,0.08823529411764706
ECC-LightGBM,FIBR_PREDS,8,170,0.09889149995336666,0.11764705882352941
ECC-LightGBM,FIBR_PREDS,9,170,0.13892298458215777,0.10588235294117647
ECC-LightGBM,FIBR_PREDS,10,170,0.2872720279889607,0.3058823529411765
ECC-LightGBM,PREDS_TAH,1,170,0.0001095925210310961,0.041176470588235294
ECC-LightGBM,PREDS_TAH,2,170,0.0001796650656690234,0.011764705882352941
ECC-LightGBM,PREDS_TAH,3,170,0.00025343055530546466,0.0058823529411764705
ECC-LightGBM,PREDS_TAH,4,170,0.0003523232520638213,0.0
ECC-LightGBM,PREDS_TAH,5,170,0.0004912108297162375,0.0058823529411764705
ECC-LightGBM,PREDS_TAH,6,170,0.0006685279661466974,0.01764705882352941
ECC-LightGBM,PREDS_TAH,7,170,0.0009212779415294463,0.011764705882352941
ECC-LightGBM,PREDS_TAH,8,170,0.0013763363234651886,0.0058823529411764705
ECC-LightGBM,PREDS_TAH,9,170,0.002357902893391765,0.0058823529411764705
ECC-LightGBM,PREDS_TAH,10,170,0.010422025272150429,0.011764705882352941
ECC-LightGBM,JELUD_TAH,1,170,0.0004606169521088852,0.011764705882352941
ECC-LightGBM,JELUD_TAH,2,170,0.0008006331473653837,0.0
ECC-LightGBM,JELUD_TAH,3,170,0.0011605887745089272,0.011764705882352941
ECC-LightGBM,JELUD_TAH,4,170,0.0016235763026058274,0.0058823529411764705
ECC-LightGBM,JELUD_TAH,5,170,0.0022379723129936956,0.01764705882352941
ECC-LightGBM,JELUD_TAH,6,170,0.0031898548930881137,0.023529411764705882
ECC-LightGBM,JELUD_TAH,7,170,0.004809031076607619,0.01764705882352941
ECC-LightGBM,JELUD_TAH,8,170,0.0075209319014153085,0.047058823529411764
ECC-LightGBM,JELUD_TAH,9,170,0.013958434764673568,0.047058823529411764
ECC-LightGBM,JELUD_TAH,10,170,0.051418105233962744,0.06470588235294118
ECC-LightGBM,FIBR_JELUD,1,170,0.0014364732323545646,0.023529411764705882
ECC-LightGBM,FIBR_JELUD,2,170,0.002836247189330755,0.01764705882352941
ECC-LightGBM,FIBR_JELUD,3,170,0.00443262398164974,0.041176470588235294
ECC-LightGBM,FIBR_JELUD,4,170,0.0062103878464131075,0.011764705882352941
ECC-LightGBM,FIBR_JELUD,5,170,0.008432230030026026,0.011764705882352941
ECC-LightGBM,FIBR_JELUD,6,170,0.011947177763138719,0.029411764705882353
ECC-LightGBM,FIBR_JELUD,7,170,0.0171558422618542,0.052941176470588235
ECC-LightGBM,FIBR_JELUD,8,170,0.024825481810135025,0.06470588235294118
ECC-LightGBM,FIBR_JELUD,9,170,0.04027135189291528,0.058823529411764705
ECC-LightGBM,FIBR_JELUD,10,170,0.09407364781327858,0.10588235294117647
ECC-LightGBM,A_V_BLOK,1,170,0.0010677803213035286,0.029411764705882353
ECC-LightGBM,A_V_BLOK,2,170,0.0018594101750998104,0.0058823529411764705
ECC-LightGBM,A_V_BLOK,3,170,0.0024747655963135756,0.0058823529411764705
ECC-LightGBM,A_V_BLOK,4,170,0.003184917631871245,0.01764705882352941
ECC-LightGBM,A_V_BLOK,5,170,0.0040620417691909355,0.01764705882352941
ECC-LightGBM,A_V_BLOK,6,170,0.005435013647289307,0.01764705882352941
ECC-LightGBM,A_V_BLOK,7,170,0.007596955567835788,0.023529411764705882
ECC-LightGBM,A_V_BLOK,8,170,0.012037515743268928,0.047058823529411764
ECC-LightGBM,A_V_BLOK,9,170,0.025210496845271307,0.041176470588235294
ECC-LightGBM,A_V_BLOK,10,170,0.0997985415276431,0.12941176470588237
ECC-LightGBM,OTEK_LANC,1,170,0.008325148039212424,0.03529411764705882
ECC-LightGBM,OTEK_LANC,2,170,0.014969204886823647,0.029411764705882353
ECC-LightGBM,OTEK_LANC,3,170,0.021790622764192136,0.06470588235294118
ECC-LightGBM,OTEK_LANC,4,170,0.029991102440995624,0.08235294117647059
ECC-LightGBM,OTEK_LANC,5,170,0.03904353987379416,0.06470588235294118
ECC-LightGBM,OTEK_LANC,6,170,0.05187887759713398,0.11176470588235295
ECC-LightGBM,OTEK_LANC,7,170,0.06736573942373567,0.12941176470588237
ECC-LightGBM,OTEK_LANC,8,170,0.08843373093815363,0.15294117647058825
ECC-LightGBM,OTEK_LANC,9,170,0.1227329718457926,0.11176470588235295
ECC-LightGBM,OTEK_LANC,10,170,0.21683264493314103,0.15294117647058825
ECC-LightGBM,RAZRIV,1,170,0.0003101894622372267,0.011764705882352941
ECC-LightGBM,RAZRIV,2,170,0.0005054097933114901,0.0058823529411764705
ECC-LightGBM,RAZRIV,3,170,0.0007938083724872477,0.0058823529411764705
ECC-LightGBM,RAZRIV,4,170,0.0011588045810161194,0.0
ECC-LightGBM,RAZRIV,5,170,0.0017174906620064025,0.01764705882352941
ECC-LightGBM,RAZRIV,6,170,0.002585685799023452,0.011764705882352941
ECC-LightGBM,RAZRIV,7,170,0.004350269014439423,0.029411764705882353
ECC-LightGBM,RAZRIV,8,170,0.007945009518449904,0.01764705882352941
ECC-LightGBM,RAZRIV,9,170,0.01923708672652615,0.07058823529411765
ECC-LightGBM,RAZRIV,10,170,0.10448714223070481,0.14705882352941177
ECC-LightGBM,DRESSLER,1,170,0.0023676448863519644,0.029411764705882353
ECC-LightGBM,DRESSLER,2,170,0.004820832428055697,0.023529411764705882
ECC-LightGBM,DRESSLER,3,170,0.0071230431066398765,0.023529411764705882
ECC-LightGBM,DRESSLER,4,170,0.009794214173832302,0.052941176470588235
ECC-LightGBM,DRESSLER,5,170,0.013017355994204666,0.023529411764705882
ECC-LightGBM,DRESSLER,6,170,0.01703667101542998,0.058823529411764705
ECC-LightGBM,DRESSLER,7,170,0.02314795309561048,0.052941176470588235
ECC-LightGBM,DRESSLER,8,170,0.031855893461169835,0.029411764705882353
ECC-LightGBM,DRESSLER,9,170,0.047808639413293594,0.07647058823529412
ECC-LightGBM,DRESSLER,10,170,0.10499895407093986,0.07058823529411765
ECC-LightGBM,ZSN,1,170,0.0491306984905877,0.06470588235294118
ECC-LightGBM,ZSN,2,170,0.0779784600091807,0.12941176470588237
ECC-LightGBM,ZSN,3,170,0.10031020505613845,0.09411764705882353
ECC-LightGBM,ZSN,4,170,0.12569160022505144,0.1411764705882353
ECC-LightGBM,ZSN,5,170,0.1511296280438486,0.1588235294117647
ECC-LightGBM,ZSN,6,170,0.17732421728789283,0.23529411764705882
ECC-LightGBM,ZSN,7,170,0.20983984909802905,0.2411764705882353
ECC-LightGBM,ZSN,8,170,0.2577429716426388,0.3058823529411765
ECC-LightGBM,ZSN,9,170,0.3436954563345382,0.3235294117647059
ECC-LightGBM,ZSN,10,170,0.6832645906226554,0.6235294117647059
ECC-LightGBM,REC_IM,1,170,0.01202254251551559,0.052941176470588235
ECC-LightGBM,REC_IM,2,170,0.020408862256635116,0.023529411764705882
ECC-LightGBM,REC_IM,3,170,0.026926014062514953,0.1
ECC-LightGBM,REC_IM,4,170,0.03381073395248489,0.052941176470588235
ECC-LightGBM,REC_IM,5,170,0.0419991155693531,0.11176470588235295
ECC-LightGBM,REC_IM,6,170,0.051991628087354635,0.052941176470588235
ECC-LightGBM,REC_IM,7,170,0.06446388869950949,0.11176470588235295
ECC-LightGBM,REC_IM,8,170,0.08269497308056216,0.06470588235294118
ECC-LightGBM,REC_IM,9,170,0.11121718794899621,0.14705882352941177
ECC-LightGBM,REC_IM,10,170,0.20066662424823775,0.21764705882352942
ECC-LightGBM,P_IM_STEN,1,170,0.008104570177966662,0.011764705882352941
ECC-LightGBM,P_IM_STEN,2,170,0.01723963046713489,0.047058823529411764
ECC-LightGBM,P_IM_STEN,3,170,0.025980257609567074,0.058823529411764705
ECC-LightGBM,P_IM_STEN,4,170,0.035129200299336326,0.07058823529411765
ECC-LightGBM,P_IM_STEN,5,170,0.04698080747140851,0.047058823529411764
ECC-LightGBM,P_IM_STEN,6,170,0.060206092105485554,0.041176470588235294
ECC-LightGBM,P_IM_STEN,7,170,0.07771817563831711,0.09411764705882353
ECC-LightGBM,P_IM_STEN,8,170,0.10567489706516235,0.14705882352941177
ECC-LightGBM,P_IM_STEN,9,170,0.1474471386286073,0.13529411764705881
ECC-LightGBM,P_IM_STEN,10,170,0.2510502478419628,0.21764705882352942
ECC-LightGBM,LET_IS,1,170,0.007252878449909446,0.0058823529411764705
ECC-LightGBM,LET_IS,2,170,0.01412089469378418,0.011764705882352941
ECC-LightGBM,LET_IS,3,170,0.021799734886173653,0.023529411764705882
ECC-LightGBM,LET_IS,4,170,0.03120980875959505,0.041176470588235294
ECC-LightGBM,LET_IS,5,170,0.04417092776947291,0.058823529411764705
ECC-LightGBM,LET_IS,6,170,0.06408377249593297,0.08823529411764706
ECC-LightGBM,LET_IS,7,170,0.09617682444747364,0.14705882352941177
ECC-LightGBM,LET_IS,8,170,0.15617249023823013,0.18235294117647058
ECC-LightGBM,LET_IS,9,170,0.27517007206810384,0.36470588235294116
ECC-LightGBM,LET_IS,10,170,0.6339001807599551,0.6705882352941176
LP-RF,FIBR_PREDS,1,170,0.047308203810529526,0.0058823529411764705
LP-RF,FIBR_PREDS,2,170,0.061343750379054894,0.047058823529411764
LP-RF,FIBR_PREDS,3,170,0.07189750413105084,0.041176470588235294
LP-RF,FIBR_PREDS,4,170,0.08116845532596982,0.03529411764705882
LP-RF,FIBR_PREDS,5,170,0.08941044411256097,0.058823529411764705
LP-RF,FIBR_PREDS,6,170,0.09754001860486346,0.1
LP-RF,FIBR_PREDS,7,170,0.10572769075835704,0.16470588235294117
LP-RF,FIBR_PREDS,8,170,0.11573635456760012,0.1411764705882353
LP-RF,FIBR_PREDS,9,170,0.13020075519876784,0.12941176470588237
LP-RF,FIBR_PREDS,10,170,0.18237086965113455,0.27647058823529413
LP-RF,PREDS_TAH,1,170,0.005186915726164396,0.023529411764705882
LP-RF,PREDS_TAH,2,170,0.006910048878233396,0.0058823529411764705
LP-RF,PREDS_TAH,3,170,0.008003548721662458,0.0058823529411764705
LP-RF,PREDS_TAH,4,170,0.008950770553986704,0.0058823529411764705
LP-RF,PREDS_TAH,5,170,0.009861391870943384,0.01764705882352941
LP-RF,PREDS_TAH,6,170,0.010831217792580875,0.0058823529411764705
LP-RF,PREDS_TAH,7,170,0.011885727889793847,0.011764705882352941
LP-RF,PREDS_TAH,8,170,0.013546151530192648,0.011764705882352941
LP-RF,PREDS_TAH,9,170,0.01579733234724704,0.011764705882352941
LP-RF,PREDS_TAH,10,170,0.02431365221749342,0.01764705882352941
LP-RF,JELUD_TAH,1,170,0.009974830955652264,0.011764705882352941
LP-RF,JELUD_TAH,2,170,0.013610566268025374,0.0
LP-RF,JELUD_TAH,3,170,0.015561430981888853,0.0
LP-RF,JELUD_TAH,4,170,0.01760243725373803,0.0058823529411764705
LP-RF,JELUD_TAH,5,170,0.019599855446444953,0.011764705882352941
LP-RF,JELUD_TAH,6,170,0.021997901094516895,0.029411764705882353
LP-RF,JELUD_TAH,7,170,0.024872489006681073,0.023529411764705882
LP-RF,JELUD_TAH,8,170,0.02885595624967748,0.041176470588235294
LP-RF,JELUD_TAH,9,170,0.034974563923043066,0.047058823529411764
LP-RF,JELUD_TAH,10,170,0.050783520019442606,0.07647058823529412
LP-RF,FIBR_JELUD,1,170,0.020413040700621783,0.0
LP-RF,FIBR_JELUD,2,170,0.02549943652193749,0.01764705882352941
LP-RF,FIBR_JELUD,3,170,0.028756652339480555,0.011764705882352941
LP-RF,FIBR_JELUD,4,170,0.03188608281882869,0.023529411764705882
LP-RF,FIBR_JELUD,5,170,0.03522068443223599,0.041176470588235294
LP-RF,FIBR_JELUD,6,170,0.03871977283658875,0.058823529411764705
LP-RF,FIBR_JELUD,7,170,0.04266351954954265,0.041176470588235294
LP-RF,FIBR_JELUD,8,170,0.0482695272788757,0.047058823529411764
LP-RF,FIBR_JELUD,9,170,0.05695711011793937,0.041176470588235294
LP-RF,FIBR_JELUD,10,170,0.0767583297059247,0.13529411764705881
LP-RF,A_V_BLOK,1,170,0.016263921055371736,0.0058823529411764705
LP-RF,A_V_BLOK,2,170,0.02024582691333282,0.011764705882352941
LP-RF,A_V_BLOK,3,170,0.022824006347157758,0.029411764705882353
LP-RF,A_V_BLOK,4,170,0.025102939096493852,0.011764705882352941
LP-RF,A_V_BLOK,5,170,0.02769792277321375,0.011764705882352941
LP-RF,A_V_BLOK,6,170,0.03028488133559082,0.011764705882352941
LP-RF,A_V_BLOK,7,170,0.03337263870198475,0.041176470588235294
LP-RF,A_V_BLOK,8,170,0.03804166267586016,0.029411764705882353
LP-RF,A_V_BLOK,9,170,0.045429875244593194,0.058823529411764705
LP-RF,A_V_BLOK,10,170,0.06856602050954076,0.12352941176470589
LP-RF,OTEK_LANC,1,170,0.04028113607510149,0.01764705882352941
LP-RF,OTEK_LANC,2,170,0.05385800420090159,0.029411764705882353
LP-RF,OTEK_LANC,3,170,0.06397752169592065,0.011764705882352941
LP-RF,OTEK_LANC,4,170,0.07397976589539729,0.08235294117647059
LP-RF,OTEK_LANC,5,170,0.08265085795801537,0.09411764705882353
LP-RF,OTEK_LANC,6,170,0.0919611567966876,0.08235294117647059
LP-RF,OTEK_LANC,7,170,0.10248954689425926,0.1
LP-RF,OTEK_LANC,8,170,0.11461310066526392,0.16470588235294117
LP-RF,OTEK_LANC,9,170,0.1298038915380745,0.17058823529411765
LP-RF,OTEK_LANC,10,170,0.16291141521598362,0.18235294117647058
LP-RF,RAZRIV,1,170,0.009758023966006607,0.011764705882352941
LP-RF,RAZRIV,2,170,0.014471766209843064,0.0058823529411764705
LP-RF,RAZRIV,3,170,0.017993103243326716,0.0
LP-RF,RAZRIV,4,170,0.02191961200227698,0.0058823529411764705
LP-RF,RAZRIV,5,170,0.025491706536215134,0.0058823529411764705
LP-RF,RAZRIV,6,170,0.029670882969884505,0.0058823529411764705
LP-RF,RAZRIV,7,170,0.03471015542447359,0.011764705882352941
LP-RF,RAZRIV,8,170,0.04057767838830808,0.03529411764705882
LP-RF,RAZRIV,9,170,0.04835434764662784,0.07647058823529412
LP-RF,RAZRIV,10,170,0.06797192760610873,0.1588235294117647
LP-RF,DRESSLER,1,170,0.019842204872010927,0.011764705882352941
LP-RF,DRESSLER,2,170,0.028914830884309645,0.011764705882352941
LP-RF,DRESSLER,3,170,0.033288550681637975,0.03529411764705882
LP-RF,DRESSLER,4,170,0.036664345015199114,0.011764705882352941
LP-RF,DRESSLER,5,170,0.04035172500332212,0.029411764705882353
LP-RF,DRESSLER,6,170,0.044058514794679315,0.052941176470588235
LP-RF,DRESSLER,7,170,0.04810923025693372,0.058823529411764705
LP-RF,DRESSLER,8,170,0.053241470757768694,0.029411764705882353
LP-RF,DRESSLER,9,170,0.05936861593607191,0.11176470588235295
LP-RF,DRESSLER,10,170,0.07432716862723819,0.08823529411764706
LP-RF,ZSN,1,170,0.11844071064663264,0.041176470588235294
LP-RF,ZSN,2,170,0.15262434858082058,0.058823529411764705
LP-RF,ZSN,3,170,0.17307664498773948,0.17647058823529413
LP-RF,ZSN,4,170,0.18960581157732467,0.1411764705882353
LP-RF,ZSN,5,170,0.2058820113354336,0.21176470588235294
LP-RF,ZSN,6,170,0.21880321189021723,0.2235294117647059
LP-RF,ZSN,7,170,0.23277023353436854,0.22941176470588234
LP-RF,ZSN,8,170,0.2500130349582163,0.28823529411764703
LP-RF,ZSN,9,170,0.2945166019461228,0.3
LP-RF,ZSN,10,170,0.4603815074712748,0.6470588235294118
LP-RF,REC_IM,1,170,0.04847313925114957,0.058823529411764705
LP-RF,REC_IM,2,170,0.06174699105871471,0.023529411764705882
LP-RF,REC_IM,3,170,0.06928235126680021,0.058823529411764705
LP-RF,REC_IM,4,170,0.07758941644143254,0.07058823529411765
LP-RF,REC_IM,5,170,0.0860763929292759,0.052941176470588235
LP-RF,REC_IM,6,170,0.09461230937056236,0.08823529411764706
LP-RF,REC_IM,7,170,0.10293742442792576,0.09411764705882353
LP-RF,REC_IM,8,170,0.11253640553110686,0.08823529411764706
LP-RF,REC_IM,9,170,0.12582214236508354,0.17647058823529413
LP-RF,REC_IM,10,170,0.14995586249155557,0.2235294117647059
LP-RF,P_IM_STEN,1,170,0.04240368158023918,0.023529411764705882
LP-RF,P_IM_STEN,2,170,0.06146403314127981,0.047058823529411764
LP-RF,P_IM_STEN,3,170,0.06836689250440198,0.023529411764705882
LP-RF,P_IM_STEN,4,170,0.07593192649699837,0.052941176470588235
LP-RF,P_IM_STEN,5,170,0.08309160864088312,0.052941176470588235
LP-RF,P_IM_STEN,6,170,0.09091590131546519,0.14705882352941177
LP-RF,P_IM_STEN,7,170,0.09864850716206569,0.07058823529411765
LP-RF,P_IM_STEN,8,170,0.10717156026447096,0.08823529411764706
LP-RF,P_IM_STEN,9,170,0.11687092998796511,0.14705882352941177
LP-RF,P_IM_STEN,10,170,0.13919061518379072,0.21764705882352942
LP-RF,LET_IS,1,170,0.04654666870022947,0.0
LP-RF,LET_IS,2,170,0.06423223985883028,0.029411764705882353
LP-RF,LET_IS,3,170,0.07970343996114858,0.029411764705882353
LP-RF,LET_IS,4,170,0.09758522607152356,0.029411764705882353
LP-RF,LET_IS,5,170,0.115705538617424,0.07058823529411765
LP-RF,LET_IS,6,170,0.13352670868634223,0.08823529411764706
LP-RF,LET_IS,7,170,0.15291826806130376,0.12941176470588237
LP-RF,LET_IS,8,170,0.17986835784697422,0.21176470588235294
LP-RF,LET_IS,9,170,0.2234728081905163,0.3764705882352941
LP-RF,LET_IS,10,170,0.44040485013866537,0.6294117647058823
RAkEL-RF,FIBR_PREDS,1,170,0.046092251418800294,0.011764705882352941
RAkEL-RF,FIBR_PREDS,2,170,0.0572936668708555,0.029411764705882353
RAkEL-RF,FIBR_PREDS,3,170,0.06659855747884014,0.052941176470588235
RAkEL-RF,FIBR_PREDS,4,170,0.07477270487781733,0.058823529411764705
RAkEL-RF,FIBR_PREDS,5,170,0.08238075457538185,0.041176470588235294
RAkEL-RF,FIBR_PREDS,6,170,0.09126453001046839,0.12352941176470589
RAkEL-RF,FIBR_PREDS,7,170,0.10221722330458037,0.11764705882352941
RAkEL-RF,FIBR_PREDS,8,170,0.11531218762694108,0.13529411764705881
RAkEL-RF,FIBR_PREDS,9,170,0.13429705549079346,0.12941176470588237
RAkEL-RF,FIBR_PREDS,10,170,0.21473347801389722,0.3
RAkEL-RF,PREDS_TAH,1,170,0.005390186384081858,0.01764705882352941
RAkEL-RF,PREDS_TAH,2,170,0.00661849143284945,0.01764705882352941
RAkEL-RF,PREDS_TAH,3,170,0.0075470662104279475,0.0
RAkEL-RF,PREDS_TAH,4,170,0.008348996098926857,0.011764705882352941
